numEntries=135;mcShape=61;lcShape=4;highestFreq=9;lowestFreq=1;numPopulated=70;numUnpopulated=58;popUnpopRatio=1.207;meanShape=66.985;meanFreq=1.055;sdShape=37.915;sdFreq=1.438
numEntries=48;mcShape=36;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=24;numUnpopulated=104;popUnpopRatio=0.231;meanShape=43.667;meanFreq=0.375;sdShape=37.904;sdFreq=1.237
numEntries=45;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=44.889;meanFreq=0.352;sdShape=37.785;sdFreq=1.080
numEntries=50;mcShape=36;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=42.660;meanFreq=0.391;sdShape=39.707;sdFreq=1.404
numEntries=34;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=49.441;meanFreq=0.266;sdShape=37.108;sdFreq=0.734
numEntries=34;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.588;meanFreq=0.266;sdShape=35.661;sdFreq=0.775
numEntries=35;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=47.086;meanFreq=0.273;sdShape=34.940;sdFreq=0.788
numEntries=32;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=50.156;meanFreq=0.250;sdShape=37.625;sdFreq=0.729
numEntries=33;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=50.606;meanFreq=0.258;sdShape=39.131;sdFreq=0.721
numEntries=29;mcShape=37;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=50.483;meanFreq=0.227;sdShape=38.667;sdFreq=0.628
numEntries=36;mcShape=37;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.083;meanFreq=0.281;sdShape=38.792;sdFreq=1.000
numEntries=33;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.030;meanFreq=0.258;sdShape=39.680;sdFreq=0.904
numEntries=35;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=25;numUnpopulated=103;popUnpopRatio=0.243;meanShape=50.686;meanFreq=0.273;sdShape=38.571;sdFreq=0.704
numEntries=32;mcShape=37;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=48.188;meanFreq=0.250;sdShape=35.944;sdFreq=0.800
numEntries=29;mcShape=37;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=49.586;meanFreq=0.227;sdShape=36.614;sdFreq=0.664
numEntries=34;mcShape=37;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=47.000;meanFreq=0.266;sdShape=36.664;sdFreq=0.988
numEntries=34;mcShape=37;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.706;meanFreq=0.266;sdShape=38.999;sdFreq=0.923
numEntries=39;mcShape=37;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=17;numUnpopulated=111;popUnpopRatio=0.153;meanShape=46.231;meanFreq=0.305;sdShape=36.763;sdFreq=1.209
numEntries=33;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=47.758;meanFreq=0.258;sdShape=35.137;sdFreq=0.904
numEntries=32;mcShape=8;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=47.188;meanFreq=0.250;sdShape=38.907;sdFreq=0.935
numEntries=31;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=48.452;meanFreq=0.242;sdShape=38.113;sdFreq=0.882
numEntries=37;mcShape=37;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=46.459;meanFreq=0.289;sdShape=39.242;sdFreq=1.174
numEntries=37;mcShape=37;lcShape=0;highestFreq=12;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=46.459;meanFreq=0.289;sdShape=39.249;sdFreq=1.232
numEntries=39;mcShape=37;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=45.231;meanFreq=0.305;sdShape=39.750;sdFreq=1.308
numEntries=39;mcShape=37;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=46.744;meanFreq=0.305;sdShape=39.207;sdFreq=1.290
numEntries=41;mcShape=37;lcShape=0;highestFreq=11;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=46.927;meanFreq=0.320;sdShape=38.071;sdFreq=1.172
numEntries=39;mcShape=37;lcShape=0;highestFreq=13;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=46.077;meanFreq=0.305;sdShape=39.802;sdFreq=1.290
numEntries=35;mcShape=37;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=46.200;meanFreq=0.273;sdShape=39.776;sdFreq=0.974
numEntries=37;mcShape=37;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=45.649;meanFreq=0.289;sdShape=37.173;sdFreq=1.112
numEntries=38;mcShape=37;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=44.711;meanFreq=0.297;sdShape=39.212;sdFreq=1.041
numEntries=34;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.500;meanFreq=0.266;sdShape=38.199;sdFreq=0.834
numEntries=32;mcShape=8;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.000;meanFreq=0.250;sdShape=39.619;sdFreq=0.696
numEntries=31;mcShape=8;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.323;meanFreq=0.242;sdShape=39.550;sdFreq=0.658
numEntries=30;mcShape=8;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=48.867;meanFreq=0.234;sdShape=37.080;sdFreq=0.606
numEntries=33;mcShape=37;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.818;meanFreq=0.258;sdShape=40.282;sdFreq=0.886
numEntries=33;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=48.182;meanFreq=0.258;sdShape=39.237;sdFreq=0.732
numEntries=34;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=48.000;meanFreq=0.266;sdShape=36.652;sdFreq=0.824
numEntries=30;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.967;meanFreq=0.234;sdShape=39.278;sdFreq=0.712
numEntries=31;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.581;meanFreq=0.242;sdShape=39.430;sdFreq=0.758
numEntries=32;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.281;meanFreq=0.250;sdShape=39.268;sdFreq=0.750
numEntries=29;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.379;meanFreq=0.227;sdShape=39.253;sdFreq=0.640
numEntries=33;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=46.970;meanFreq=0.258;sdShape=38.511;sdFreq=0.763
numEntries=35;mcShape=37;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=46.400;meanFreq=0.273;sdShape=37.059;sdFreq=0.863
numEntries=29;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=49.483;meanFreq=0.227;sdShape=38.897;sdFreq=0.676
numEntries=44;mcShape=37;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=42.455;meanFreq=0.344;sdShape=38.673;sdFreq=1.215
numEntries=45;mcShape=36;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=42.844;meanFreq=0.352;sdShape=38.786;sdFreq=1.303
numEntries=47;mcShape=36;lcShape=0;highestFreq=10;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=42.489;meanFreq=0.367;sdShape=38.978;sdFreq=1.351
numEntries=41;mcShape=37;lcShape=0;highestFreq=9;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=44.780;meanFreq=0.320;sdShape=37.488;sdFreq=1.096
numEntries=37;mcShape=36;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=44.919;meanFreq=0.289;sdShape=36.464;sdFreq=0.903
numEntries=30;mcShape=36;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=48.800;meanFreq=0.234;sdShape=36.518;sdFreq=0.701
numEntries=30;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=48.867;meanFreq=0.234;sdShape=35.198;sdFreq=0.734
numEntries=35;mcShape=36;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.543;meanFreq=0.273;sdShape=38.449;sdFreq=0.966
numEntries=33;mcShape=36;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.848;meanFreq=0.258;sdShape=38.358;sdFreq=0.850
numEntries=30;mcShape=8;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=49.000;meanFreq=0.234;sdShape=39.007;sdFreq=0.631
numEntries=30;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=49.000;meanFreq=0.234;sdShape=38.800;sdFreq=0.712
numEntries=31;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=22;numUnpopulated=106;popUnpopRatio=0.208;meanShape=51.806;meanFreq=0.242;sdShape=36.563;sdFreq=0.658
numEntries=30;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=47.933;meanFreq=0.234;sdShape=37.460;sdFreq=0.745
numEntries=34;mcShape=36;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=46.706;meanFreq=0.266;sdShape=39.421;sdFreq=0.824
numEntries=36;mcShape=36;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=47.000;meanFreq=0.281;sdShape=39.535;sdFreq=0.856
numEntries=38;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=45.816;meanFreq=0.297;sdShape=35.904;sdFreq=0.878
numEntries=47;mcShape=36;lcShape=0;highestFreq=8;lowestFreq=0;numPopulated=23;numUnpopulated=105;popUnpopRatio=0.219;meanShape=42.191;meanFreq=0.367;sdShape=36.470;sdFreq=1.198
numEntries=37;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=46.162;meanFreq=0.289;sdShape=37.620;sdFreq=0.928
numEntries=35;mcShape=37;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=46.800;meanFreq=0.273;sdShape=40.143;sdFreq=0.899
numEntries=33;mcShape=37;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=48.182;meanFreq=0.258;sdShape=39.851;sdFreq=0.783
numEntries=37;mcShape=37;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=46.946;meanFreq=0.289;sdShape=40.576;sdFreq=0.937
numEntries=32;mcShape=38;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=48.594;meanFreq=0.250;sdShape=33.893;sdFreq=0.750
numEntries=32;mcShape=8;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=21;numUnpopulated=107;popUnpopRatio=0.196;meanShape=47.906;meanFreq=0.250;sdShape=39.322;sdFreq=0.673
numEntries=30;mcShape=8;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.367;meanFreq=0.234;sdShape=39.481;sdFreq=0.765
numEntries=32;mcShape=8;lcShape=0;highestFreq=7;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=47.594;meanFreq=0.250;sdShape=36.891;sdFreq=0.810
numEntries=29;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=47.759;meanFreq=0.227;sdShape=40.517;sdFreq=0.698
numEntries=29;mcShape=8;lcShape=0;highestFreq=6;lowestFreq=0;numPopulated=19;numUnpopulated=109;popUnpopRatio=0.174;meanShape=49.207;meanFreq=0.227;sdShape=36.755;sdFreq=0.709
numEntries=31;mcShape=8;lcShape=0;highestFreq=4;lowestFreq=0;numPopulated=20;numUnpopulated=108;popUnpopRatio=0.185;meanShape=49.097;meanFreq=0.242;sdShape=36.297;sdFreq=0.658
numEntries=30;mcShape=8;lcShape=0;highestFreq=5;lowestFreq=0;numPopulated=18;numUnpopulated=110;popUnpopRatio=0.164;meanShape=49.500;meanFreq=0.234;sdShape=41.339;sdFreq=0.755
